Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.06029"
"0.05000","0.00104","0.10708"
"0.10000","0.00838","0.08382"
"0.15000","0.02269","0.11774"
"0.20000","0.04162","0.10016"
"0.25000","0.05715","0.12962"
"0.30000","0.07205","0.13778"
"0.35000","0.08754","0.17642"
"0.40000","0.10223","0.15641"
"0.45000","0.11718","0.18402"
"0.50000","0.13214","0.20879"
"0.55000","0.14729","0.22411"
"0.60000","0.16239","0.22395"
"0.65000","0.17709","0.25177"
"0.70000","0.19235","0.25906"
"0.75000","0.20718","0.28694"
"0.80000","0.22255","0.28656"
"0.85000","0.23709","0.29818"
"0.90000","0.25235","0.33354"
"0.95000","0.26716","0.32186"
"1.00000","0.28243","0.35159"
"1.05000","0.29712","0.36760"
"1.10000","0.31213","0.37220"
"1.15000","0.32728","0.38369"
"1.20000","0.34229","0.43018"
"1.25000","0.35737","0.40690"
"1.30000","0.37216","0.44832"
"1.35000","0.38747","0.44305"
"1.40000","0.40228","0.47738"
"1.45000","0.41728","0.49278"
"1.50000","0.43205","0.50532"
"1.55000","0.44737","0.53146"
"1.60000","0.46222","0.53744"
"1.65000","0.47730","0.54654"
"1.70000","0.49209","0.55092"
"1.75000","0.50721","0.57673"
"1.80000","0.52232","0.57030"
"1.85000","0.53747","0.61291"
"1.90000","0.55226","0.61216"
"1.95000","0.56718","0.64067"
"2.00000","0.58236","0.63228"
"2.05000","0.59720","0.68834"
"2.10000","0.61229","0.67096"
"2.15000","0.62698","0.70644"
"2.20000","0.64232","0.70314"
"2.25000","0.65709","0.73047"
"2.30000","0.67235","0.74758"
"2.35000","0.68706","0.75808"
"2.40000","0.70240","0.76642"
"2.45000","0.71735","0.79673"
"2.50000","0.73235","0.80142"
"2.55000","0.74714","0.82379"
"2.60000","0.76217","0.84444"
"2.65000","0.77740","0.82811"
"2.70000","0.79213","0.88203"
"2.75000","0.80724","0.86595"
"2.80000","0.82196","0.90932"
"2.85000","0.83743","0.90251"
"2.90000","0.85212","0.92866"
"2.95000","0.86732","0.93004"
"3.00000","0.88226","0.97149"
"3.05000","0.89755","0.95034"
"3.10000","0.91238","0.99083"
"3.15000","0.92722","1.00104"
"3.20000","0.94228","1.01239"
"3.25000","0.95716","1.03031"
"3.30000","0.97240","1.04192"
"3.35000","0.98699","1.06027"
"3.40000","1.00222","1.07727"
"3.45000","1.01709","1.09968"
"3.50000","1.03243","1.08118"
"3.55000","1.04722","1.12883"
"3.60000","1.06230","1.13208"
"3.65000","1.07733","1.14625"
"3.70000","1.09235","1.15588"
"3.75000","1.10722","1.17683"
"3.80000","1.12217","1.19124"
"3.85000","1.13729","1.21439"
"3.90000","1.15228","1.20780"
"3.95000","1.16727","1.23737"
"4.00000","1.18203","1.25893"
"4.05000","1.19718","1.25913"
"4.10000","1.21232","1.29583"
"4.15000","1.22750","1.27736"
"4.20000","1.24211","1.31180"
"4.25000","1.25732","1.33293"
"4.30000","1.27216","1.34488"
"4.35000","1.28733","1.34073"
"4.40000","1.30215","1.37736"
"4.45000","1.31711","1.37878"
"4.50000","1.33220","1.40362"
"4.55000","1.34727","1.41570"
"4.60000","1.36240","1.41901"
"4.65000","1.37707","1.45074"
"4.70000","1.39250","1.46343"
"4.75000","1.40722","1.47823"
"4.80000","1.42239","1.49086"
"4.85000","1.43699","1.51021"
"4.90000","1.45244","1.51797"
"4.95000","1.46725","1.54975"
"5.00000","1.48226","1.54951"
"5.05000","1.49710","1.56332"
"5.10000","1.51217","1.59500"
"5.15000","1.52741","1.59690"
"5.20000","1.54215","1.60586"
"5.25000","1.55733","1.64531"
"5.30000","1.57210","1.63910"
"5.35000","1.58763","1.66768"
"5.40000","1.60214","1.68530"
"5.45000","1.61736","1.67548"
"5.50000","1.63208","1.69831"
"5.55000","1.64741","1.72841"
"5.60000","1.66223","1.72553"
"5.65000","1.67716","1.75002"
"5.70000","1.69215","1.76305"
"5.75000","1.70721","1.77298"
"5.80000","1.72239","1.80657"
"5.85000","1.73714","1.80569"
"5.90000","1.75228","1.81882"
"5.95000","1.76734","1.84324"
"6.00000","1.78245","1.86573"
"6.05000","1.79713","1.86137"
"6.10000","1.81226","1.89322"
"6.15000","1.82717","1.88508"
"6.20000","1.84227","1.93056"
"6.25000","1.85710","1.93168"
"6.30000","1.87206","1.93543"
"6.35000","1.88733","1.95838"
"6.40000","1.90250","1.98622"
"6.45000","1.91737","1.97837"
"6.50000","1.93218","2.01300"
"6.55000","1.94737","2.01038"
"6.60000","1.96221","2.03050"
"6.65000","1.97746","2.06387"
"6.70000","1.99203","2.05385"
"6.75000","2.00718","2.07994"
"6.80000","2.02207","2.09276"
"6.85000","2.03745","2.10741"
"6.90000","2.05217","2.12012"
"6.95000","2.06727","2.14112"
"7.00000","2.08235","2.12834"
"7.05000","2.09742","2.17758"
"7.10000","2.11228","2.17710"
"7.15000","2.12706","2.19791"
"7.20000","2.14238","2.20590"
"7.25000","2.15700","2.23487"
"7.30000","2.17216","2.23737"
"7.35000","2.18686","2.26870"
"7.40000","2.20240","2.25899"
"7.45000","2.21722","2.28776"
"7.50000","2.23228","2.30765"
"7.55000","2.24717","2.31119"
"7.60000","2.26242","2.33723"
"7.65000","2.27759","2.34624"
"7.70000","2.29231","2.36797"
"7.75000","2.30725","2.37450"
"7.80000","2.32206","2.41290"
"7.85000","2.33747","2.38854"
"7.90000","2.35217","2.44407"
"7.95000","2.36726","2.44070"
"8.00000","2.38205","2.46356"
"8.05000","2.39740","2.46688"
"8.10000","2.41232","2.48961"
"8.15000","2.42733","2.50635"
"8.20000","2.44224","2.52672"
"8.25000","2.45739","2.52246"
"8.30000","2.47231","2.55326"
"8.35000","2.48720","2.57173"
"8.39300","2.50011","2.57083"
"8.39400","2.50040","2.57056"
"8.39500","2.50070","2.57018"
"8.44500","2.51021","2.52608"
"8.49500","2.50146","2.57333"
"8.54500","2.48743","2.54646"
"8.59500","2.47007","2.57000"
"8.64500","2.45465","2.53444"
"8.69500","2.43938","2.51236"
"8.74500","2.42450","2.51298"
"8.79500","2.40941","2.48319"
"8.84500","2.39414","2.48629"
"8.89500","2.37911","2.45419"
"8.94500","2.36424","2.43498"
"8.99500","2.34945","2.43042"
"9.04500","2.33423","2.42718"
"9.09500","2.31938","2.38369"
"9.14500","2.30410","2.38802"
"9.19500","2.28947","2.36957"
"9.24500","2.27417","2.34696"
"9.29500","2.25931","2.33544"
"9.34500","2.24405","2.32219"
"9.39500","2.22930","2.30148"
"9.44500","2.21410","2.29565"
"9.49500","2.19910","2.27865"
"9.54500","2.18417","2.24787"
"9.59500","2.16926","2.25802"
"9.64500","2.15449","2.21247"
"9.69500","2.13918","2.22710"
"9.74500","2.12442","2.20063"
"9.79500","2.10915","2.18582"
"9.84500","2.09445","2.16490"
"9.89500","2.07908","2.16269"
"9.94500","2.06417","2.13095"
"9.99500","2.04899","2.13283"
"10.04500","2.03434","2.10448"
"10.09500","2.01914","2.09227"
"10.14500","2.00411","2.08830"
"10.19500","1.98930","2.05752"
"10.24500","1.97445","2.05176"
"10.29500","1.95945","2.03071"
"10.34500","1.94406","2.02295"
"10.39500","1.92932","2.00326"
"10.44500","1.91423","1.99326"
"10.49500","1.89932","1.96964"
"10.54500","1.88405","1.97532"
"10.59500","1.86921","1.94621"
"10.64500","1.85420","1.92608"
"10.69500","1.83918","1.92122"
"10.74500","1.82413","1.90432"
"10.79500","1.80921","1.88124"
"10.84500","1.79441","1.88135"
"10.89500","1.77938","1.85233"
"10.94500","1.76434","1.83930"
"10.99500","1.74918","1.83560"
"11.04500","1.73434","1.79729"
"11.09500","1.71913","1.80650"
"11.14500","1.70416","1.77716"
"11.19500","1.68898","1.76920"
"11.24500","1.67428","1.75166"
"11.29500","1.65925","1.73367"
"11.34500","1.64436","1.70890"
"11.39500","1.62917","1.71773"
"11.44500","1.61428","1.68023"
"11.49500","1.59941","1.67898"
"11.54500","1.58426","1.66129"
"11.59500","1.56936","1.64518"
"11.64500","1.55409","1.63080"
"11.69500","1.53934","1.61376"
"11.74500","1.52403","1.59509"
"11.79500","1.50926","1.57575"
"11.84500","1.49404","1.58373"
"11.89500","1.47942","1.53784"
"11.94500","1.46426","1.54672"
"11.99500","1.44923","1.52193"
"12.04500","1.43422","1.51289"
"12.09500","1.41926","1.48951"
"12.14500","1.40439","1.47309"
"12.19500","1.38910","1.44693"
"12.24500","1.37416","1.45737"
"12.29500","1.35908","1.42005"
"12.34500","1.34449","1.40885"
"12.39500","1.32899","1.40557"
"12.44500","1.31429","1.37400"
"12.49500","1.29922","1.37478"
"12.54500","1.28457","1.35636"
"12.59500","1.26922","1.32971"
"12.64500","1.25415","1.32810"
"12.69500","1.23923","1.30813"
"12.74500","1.22427","1.29395"
"12.79500","1.20931","1.27688"
"12.84500","1.19401","1.25538"
"12.89500","1.17920","1.24730"
