Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.02278"
"0.05000","0.00108","0.08434"
"0.10000","0.00850","0.04155"
"0.15000","0.02294","0.03561"
"0.20000","0.04211","0.09022"
"0.25000","0.05741","0.11910"
"0.30000","0.07253","0.08393"
"0.35000","0.08729","0.15127"
"0.40000","0.10262","0.19178"
"0.45000","0.11741","0.17650"
"0.50000","0.13264","0.20818"
"0.55000","0.14738","0.25495"
"0.60000","0.16274","0.25547"
"0.65000","0.17763","0.28530"
"0.70000","0.19264","0.30371"
"0.75000","0.20744","0.32620"
"0.80000","0.22248","0.35392"
"0.85000","0.23771","0.36087"
"0.90000","0.25244","0.41533"
"0.95000","0.26754","0.41186"
"1.00000","0.28225","0.44182"
"1.05000","0.29772","0.46928"
"1.10000","0.31248","0.48526"
"1.15000","0.32763","0.51748"
"1.20000","0.34249","0.51921"
"1.25000","0.35782","0.54368"
"1.30000","0.37267","0.58116"
"1.35000","0.38750","0.59074"
"1.40000","0.40259","0.62639"
"1.45000","0.41745","0.65414"
"1.50000","0.43254","0.66461"
"1.55000","0.44720","0.70340"
"1.60000","0.46260","0.69654"
"1.65000","0.47754","0.73828"
"1.70000","0.49282","0.76387"
"1.75000","0.50753","0.77410"
"1.80000","0.52259","0.80927"
"1.85000","0.53762","0.81851"
"1.90000","0.55271","0.84928"
"1.95000","0.56754","0.87425"
"2.00000","0.58249","0.89375"
"2.05000","0.59759","0.91502"
"2.10000","0.61260","0.93413"
"2.15000","0.62758","0.97450"
"2.20000","0.64233","1.00751"
"2.25000","0.65751","0.98390"
"2.30000","0.67262","1.02833"
"2.35000","0.68775","1.05103"
"2.40000","0.70240","1.06981"
"2.45000","0.71763","1.10046"
"2.50000","0.73248","1.10360"
"2.55000","0.74773","1.13977"
"2.60000","0.76247","1.16304"
"2.65000","0.77740","1.17463"
"2.70000","0.79255","1.20044"
"2.75000","0.80751","1.22366"
"2.80000","0.82258","1.25409"
"2.85000","0.83731","1.27631"
"2.90000","0.85270","1.28629"
"2.95000","0.86735","1.31862"
"3.00000","0.88264","1.34710"
"3.05000","0.89738","1.35939"
"3.10000","0.91284","1.37908"
"3.15000","0.92756","1.40117"
"3.20000","0.94256","1.43973"
"3.25000","0.95739","1.45190"
"3.30000","0.97249","1.47002"
"3.35000","0.98770","1.49525"
"3.40000","1.00246","1.52335"
"3.45000","1.01762","1.54355"
"3.50000","1.03238","1.57384"
"3.55000","1.04793","1.57349"
"3.60000","1.06246","1.61875"
"3.65000","1.07763","1.63881"
"3.70000","1.09235","1.64746"
"3.75000","1.10769","1.68429"
"3.80000","1.12251","1.69856"
"3.85000","1.13745","1.73470"
"3.90000","1.15242","1.73650"
"3.95000","1.16747","1.76465"
"4.00000","1.18274","1.79239"
"4.05000","1.19752","1.81534"
"4.10000","1.21263","1.83992"
"4.15000","1.22756","1.85774"
"4.20000","1.24270","1.87651"
"4.25000","1.25738","1.92120"
"4.30000","1.27252","1.92266"
"4.35000","1.28733","1.94824"
"4.40000","1.30245","1.97870"
"4.45000","1.31743","1.98392"
"4.50000","1.33257","2.02968"
"4.55000","1.34771","2.03363"
"4.60000","1.36277","2.06213"
"4.65000","1.37767","2.09897"
"4.70000","1.39246","2.10879"
"4.75000","1.40764","2.12947"
"4.80000","1.42251","2.15621"
"4.85000","1.43770","2.16111"
"4.90000","1.45222","2.21430"
"4.95000","1.46758","2.21620"
"5.00000","1.48244","2.24109"
"5.05000","1.49778","2.28062"
"5.10000","1.51248","2.30189"
"5.15000","1.52765","2.31188"
"5.20000","1.54260","2.32962"
"5.25000","1.55770","2.35632"
"5.30000","1.57258","2.39331"
"5.35000","1.58736","2.40091"
"5.40000","1.60272","2.42154"
"5.45000","1.61740","2.45251"
"5.50000","1.63261","2.47485"
"5.55000","1.64721","2.50134"
"5.60000","1.66265","2.50447"
"5.65000","1.67748","2.54832"
"5.70000","1.69269","2.56574"
"5.75000","1.70747","2.57978"
"5.80000","1.72265","2.60868"
"5.85000","1.73763","2.61639"
"5.90000","1.75257","2.66345"
"5.95000","1.76771","2.67997"
"6.00000","1.78246","2.69096"
"6.05000","1.79771","2.72891"
"6.10000","1.81238","2.73651"
"6.15000","1.82755","2.76574"
"6.20000","1.84230","2.80075"
"6.25000","1.85772","2.79524"
"6.30000","1.87260","2.83144"
"6.35000","1.88755","2.86599"
"6.40000","1.90247","2.86837"
"6.45000","1.91772","2.90412"
"6.50000","1.93266","2.92267"
"6.55000","1.94750","2.94841"
"6.60000","1.96252","2.96990"
"6.65000","1.97748","2.97418"
"6.70000","1.99256","3.01715"
"6.75000","2.00740","3.04876"
"6.80000","2.02248","3.05961"
"6.85000","2.03756","3.07449"
"6.90000","2.05278","3.10232"
"6.95000","2.06752","3.13543"
"7.00000","2.08263","3.15679"
"7.05000","2.09747","3.16920"
"7.10000","2.11267","3.19082"
"7.15000","2.12759","3.20974"
"7.20000","2.14236","3.23850"
"7.25000","2.15745","3.25901"
"7.30000","2.17240","3.26960"
"7.35000","2.18766","3.32155"
"7.40000","2.20244","3.33162"
"7.45000","2.21782","3.35098"
"7.50000","2.23248","3.38100"
"7.55000","2.24776","3.38325"
"7.60000","2.26231","3.43819"
"7.65000","2.27766","3.44290"
"7.70000","2.29258","3.45638"
"7.75000","2.30761","3.49180"
"7.80000","2.32250","3.49889"
"7.85000","2.33730","3.55076"
"7.90000","2.35268","3.53989"
"7.95000","2.36746","3.58060"
"8.00000","2.38275","3.60714"
"8.05000","2.39728","3.62277"
"8.10000","2.41286","3.63384"
"8.15000","2.42749","3.66661"
"8.20000","2.44274","3.68599"
"8.25000","2.45736","3.72883"
"8.30000","2.47260","3.73324"
"8.35000","2.48753","3.76026"
"8.40000","2.50249","3.79231"
"8.45000","2.51751","3.79224"
"8.50000","2.53241","3.82870"
"8.55000","2.54776","3.83547"
"8.60000","2.56261","3.87152"
"8.65000","2.57765","3.89720"
"8.70000","2.59235","3.91722"
"8.75000","2.60754","3.93504"
"8.80000","2.62238","3.96379"
"8.85000","2.63774","3.99157"
"8.90000","2.65249","4.00984"
"8.95000","2.66765","4.01998"
"9.00000","2.68251","4.05164"
"9.05000","2.69744","4.07094"
"9.10000","2.71248","4.08766"
"9.15000","2.72777","4.12290"
"9.20000","2.74267","4.13373"
"9.25000","2.75747","4.16245"
"9.30000","2.77255","4.20664"
"9.35000","2.78742","4.19930"
"9.39100","2.80009","4.22704"
"9.39200","2.80039","4.22705"
"9.39300","2.80069","4.22705"
"9.44300","2.81023","4.18137"
"9.49300","2.80186","4.23674"
"9.54300","2.78810","4.20546"
"9.59300","2.77030","4.18199"
"9.64300","2.75506","4.16029"
"9.69300","2.73969","4.15109"
"9.74300","2.72464","4.10502"
"9.79300","2.70943","4.09944"
"9.84300","2.69460","4.06954"
"9.89300","2.67957","4.05650"
"9.94300","2.66443","4.03412"
"9.99300","2.64942","3.99384"
"10.04300","2.63457","3.98122"
"10.09300","2.61972","3.96055"
"10.14300","2.60452","3.93835"
"10.19300","2.58961","3.91010"
"10.24300","2.57449","3.88939"
"10.29300","2.55969","3.86520"
"10.34300","2.54435","3.84625"
"10.39300","2.52941","3.81156"
"10.44300","2.51427","3.80343"
"10.49300","2.49963","3.76310"
"10.54300","2.48448","3.76600"
"10.59300","2.46958","3.73903"
"10.64300","2.45443","3.69961"
"10.69300","2.43968","3.70197"
"10.74300","2.42460","3.65059"
"10.79300","2.40943","3.64310"
"10.84300","2.39457","3.61058"
"10.89300","2.37948","3.58969"
"10.94300","2.36463","3.57269"
"10.99300","2.34920","3.54008"
"11.04300","2.33461","3.51140"
"11.09300","2.31942","3.51825"
"11.14300","2.30476","3.47154"
"11.19300","2.28947","3.45994"
"11.24300","2.27469","3.44504"
"11.29300","2.25963","3.39916"
"11.34300","2.24447","3.40574"
"11.39300","2.22941","3.35289"
"11.44300","2.21438","3.35169"
"11.49300","2.19950","3.30592"
"11.54300","2.18440","3.29709"
"11.59300","2.16967","3.27403"
"11.64300","2.15430","3.25156"
"11.69300","2.13965","3.22090"
"11.74300","2.12455","3.21832"
"11.79300","2.10976","3.17715"
"11.84300","2.09441","3.16449"
"11.89300","2.07951","3.13728"
"11.94300","2.06458","3.11224"
"11.99300","2.04952","3.11045"
"12.04300","2.03449","3.05154"
"12.09300","2.01934","3.06182"
"12.14300","2.00461","3.01447"
"12.19300","1.98949","3.00703"
"12.24300","1.97452","2.98277"
"12.29300","1.95944","2.94778"
"12.34300","1.94471","2.92997"
"12.39300","1.92960","2.91409"
"12.44300","1.91462","2.88681"
"12.49300","1.89942","2.88332"
"12.54300","1.88459","2.83600"
"12.59300","1.86957","2.82975"
"12.64300","1.85439","2.80736"
"12.69300","1.83940","2.75512"
"12.74300","1.82446","2.75881"
"12.79300","1.80962","2.72947"
"12.84300","1.79451","2.71301"
"12.89300","1.77968","2.68042"
"12.94300","1.76439","2.66349"
"12.99300","1.74973","2.62913"
"13.04300","1.73442","2.63547"
"13.09300","1.71954","2.58395"
"13.14300","1.70435","2.57385"
"13.19300","1.68960","2.54635"
"13.24300","1.67443","2.52728"
"13.29300","1.65931","2.51724"
"13.34300","1.64451","2.46532"
"13.39300","1.62959","2.46488"
"13.44300","1.61471","2.42587"
"13.49300","1.59939","2.41638"
"13.54300","1.58470","2.39204"
"13.59300","1.56945","2.36443"
"13.64300","1.55467","2.35468"
"13.69300","1.53932","2.32909"
"13.74300","1.52448","2.29343"
"13.79300","1.50932","2.28612"
"13.84300","1.49459","2.25366"
"13.89300","1.47943","2.23876"
"13.94300","1.46440","2.20922"
"13.99300","1.44959","2.17459"
"14.04300","1.43470","2.17594"
"14.09300","1.41977","2.13964"
"14.14300","1.40433","2.11957"
"14.19300","1.38961","2.09908"
"14.24300","1.37449","2.06682"
"14.29300","1.35961","2.05634"
"14.34300","1.34433","2.02980"
"14.39300","1.32944","1.99700"
"14.44300","1.31450","1.98965"
"14.49300","1.29950","1.95769"
"14.54300","1.28444","1.93968"
"14.59300","1.26951","1.91399"
"14.64300","1.25471","1.88190"
"14.69300","1.23965","1.86952"
"14.74300","1.22462","1.84740"
"14.79300","1.20944","1.81424"
"14.84300","1.19462","1.80634"
"14.89300","1.17944","1.76676"
"14.94300","1.16443","1.76255"
"14.99300","1.14918","1.72487"
"15.04300","1.13454","1.69975"
"15.09300","1.11957","1.68569"
"15.14300","1.10463","1.66584"
"15.19300","1.08946","1.64039"
"15.24300","1.07460","1.61557"
"15.29300","1.05972","1.58960"
"15.34300","1.04450","1.57522"
"15.39300","1.02961","1.53280"
"15.44300","1.01439","1.52259"
"15.49300","0.99965","1.51299"
"15.54300","0.98433","1.47369"
"15.59300","0.96954","1.46571"
"15.64300","0.95436","1.42294"
"15.69300","0.93968","1.41203"
"15.74300","0.92452","1.39132"
"15.79300","0.90953","1.36092"
"15.84300","0.89453","1.34124"
"15.89300","0.87950","1.32002"
"15.94300","0.86467","1.28409"
"15.99300","0.84935","1.29009"
"16.04300","0.83450","1.23202"
"16.09300","0.81936","1.23121"
"16.14300","0.80478","1.20486"
"16.19300","0.78929","1.18034"
"16.24300","0.77459","1.16837"
"16.29300","0.75952","1.12119"
"16.34300","0.74478","1.11346"
"16.39300","0.72950","1.10174"
"16.44300","0.71445","1.07002"
"16.49300","0.69950","1.04129"
"16.54300","0.68453","1.03770"
"16.59300","0.66960","1.00324"
"16.64300","0.65431","1.00353"
"16.69300","0.63949","0.95553"
"16.74300","0.62450","0.94158"
"16.79300","0.60960","0.91952"
"16.84300","0.59437","0.89018"
"16.89300","0.57961","0.87422"
"16.94300","0.56460","0.85045"
"16.99300","0.54967","0.83486"
"17.04300","0.53445","0.81159"
"17.09300","0.51960","0.77426"
"17.14300","0.50444","0.76655"
"17.19300","0.48944","0.73685"
"17.24300","0.47433","0.71539"
"17.29300","0.45931","0.69305"
"17.34300","0.44454","0.66483"
"17.39300","0.42958","0.65502"
"17.44300","0.41468","0.62685"
"17.49300","0.39931","0.60948"
"17.54300","0.38466","0.58774"
"17.59300","0.36950","0.56201"
"17.64300","0.35460","0.54581"
"17.69300","0.33936","0.51217"
"17.74300","0.32449","0.47850"
"17.79300","0.30944","0.48045"
"17.84300","0.29438","0.44463"
"17.89300","0.27944","0.42708"
"17.94300","0.26443","0.40356"
"17.99300","0.24973","0.36501"
"18.04300","0.23451","0.37039"
"18.09300","0.21966","0.33429"
"18.14300","0.20441","0.30718"
"18.19300","0.18958","0.29106"
"18.24300","0.17444","0.27605"
"18.29300","0.15946","0.24227"
"18.34300","0.14428","0.22449"
"18.39300","0.12946","0.19316"
"18.44300","0.11452","0.18285"
"18.49300","0.09940","0.15299"
"18.54300","0.08456","0.12907"
"18.59300","0.06962","0.10254"
"18.64300","0.05489","0.08173"
"18.69300","0.03941","0.07413"
"18.74300","0.02463","0.04120"
"18.79300","0.00947","0.01632"
"18.84300","-0.00531","0.00290"
"18.89300","-0.02052","-0.02895"
"18.94300","-0.03556","-0.04153"
"18.99300","-0.05053","-0.07656"
"19.04300","-0.06544","-0.10390"
"19.09300","-0.08040","-0.10476"
"19.14300","-0.09550","-0.13643"
"19.19300","-0.11033","-0.16994"
"19.24300","-0.12537","-0.18700"
"19.29300","-0.14031","-0.21296"
"19.34300","-0.15561","-0.22382"
"19.39300","-0.17047","-0.25733"
"19.44300","-0.18558","-0.28840"
"19.49300","-0.20045","-0.27741"
"19.54300","-0.21577","-0.32908"
"19.59300","-0.23047","-0.34550"
"19.64300","-0.24546","-0.36322"
"19.69300","-0.26023","-0.38468"
"19.74300","-0.27549","-0.39664"
"19.79300","-0.29046","-0.44748"
"19.84300","-0.30531","-0.45720"
"19.89300","-0.32046","-0.47602"
"19.94300","-0.33536","-0.50322"
"19.99300","-0.35060","-0.51943"
"20.04300","-0.36544","-0.53886"
"20.09300","-0.38062","-0.56979"
"20.14300","-0.39542","-0.57898"
"20.19300","-0.41067","-0.61635"
"20.24300","-0.42538","-0.63498"
"20.29300","-0.44040","-0.65365"
"20.34300","-0.45541","-0.68623"
"20.39300","-0.47046","-0.69652"
"20.44300","-0.48559","-0.73548"
"20.49300","-0.50030","-0.74445"
"20.54300","-0.51562","-0.76972"
"20.59300","-0.53054","-0.79491"
"20.64300","-0.54581","-0.81041"
"20.69300","-0.56032","-0.84948"
"20.74300","-0.57561","-0.85643"
"20.79300","-0.59040","-0.88448"
"20.84300","-0.60555","-0.92069"
"20.89300","-0.62026","-0.92454"
"20.94300","-0.63538","-0.95563"
"20.99300","-0.65056","-0.96428"
"21.04300","-0.66545","-0.98943"
"21.09300","-0.68054","-1.03585"
"21.14300","-0.69531","-1.03685"
"21.19300","-0.71067","-1.06217"
"21.24300","-0.72552","-1.09696"
"21.29300","-0.74064","-1.11225"
"21.34300","-0.75540","-1.13499"
"21.39300","-0.77059","-1.14864"
"21.44300","-0.78545","-1.16969"
"21.49300","-0.80050","-1.20079"
"21.54300","-0.81533","-1.21537"
"21.59300","-0.83048","-1.24006"
"21.64300","-0.84549","-1.27356"
"21.69300","-0.86053","-1.28777"
"21.74300","-0.87549","-1.31309"
"21.79300","-0.89048","-1.33251"
"21.84300","-0.90563","-1.35568"
"21.89300","-0.92042","-1.38526"
"21.94300","-0.93541","-1.39671"
"21.99300","-0.95023","-1.43027"
"22.04300","-0.96562","-1.44093"
"22.09300","-0.98040","-1.46346"
"22.14300","-0.99556","-1.50609"
"22.19300","-1.01034","-1.51021"
"22.24300","-1.02561","-1.52893"
"22.29300","-1.04058","-1.56070"
"22.34300","-1.05560","-1.58561"
"22.39300","-1.07058","-1.61138"
"22.44300","-1.08543","-1.62295"
"22.49300","-1.10058","-1.65488"
"22.54300","-1.11536","-1.67256"
"22.59300","-1.13048","-1.68497"
"22.64300","-1.14527","-1.72683"
"22.69300","-1.16058","-1.72600"
"22.74300","-1.17549","-1.76665"
"22.79300","-1.19050","-1.78191"
"22.84300","-1.20548","-1.80317"
"22.89300","-1.22068","-1.82390"
"22.94300","-1.23561","-1.84528"
"22.99300","-1.25039","-1.87314"
"23.04300","-1.26558","-1.90862"
"23.09300","-1.28034","-1.90185"
"23.14300","-1.29548","-1.94982"
"23.19300","-1.31013","-1.96566"
"23.24300","-1.32552","-1.97734"
"23.29300","-1.34045","-2.01585"
"23.34300","-1.35564","-2.01711"
"23.39300","-1.37044","-2.04980"
"23.44300","-1.38553","-2.07603"
"23.49300","-1.40058","-2.09599"
"23.54300","-1.41558","-2.11022"
"23.59300","-1.43058","-2.13952"
"23.64300","-1.44540","-2.16098"
"23.69300","-1.46049","-2.18644"
"23.74300","-1.47534","-2.19231"
"23.79300","-1.49047","-2.24568"
"23.84300","-1.50526","-2.24917"
"23.89300","-1.52056","-2.27442"
"23.94300","-1.53541","-2.29685"
"23.99300","-1.55061","-2.30553"
"24.04300","-1.56542","-2.35088"
"24.09300","-1.58066","-2.35803"
"24.14300","-1.59545","-2.38055"
"24.19300","-1.61057","-2.40457"
"24.24300","-1.62534","-2.43061"
"24.29300","-1.64041","-2.45207"
"24.34300","-1.65549","-2.47758"
"24.39300","-1.67041","-2.49124"
"24.44300","-1.68550","-2.52489"
"24.49300","-1.70033","-2.54444"
"24.54300","-1.71565","-2.55336"
"24.59300","-1.73052","-2.58538"
"24.64300","-1.74575","-2.60894"
"24.69300","-1.76038","-2.63660"
"24.74300","-1.77562","-2.64892"
"24.79300","-1.79047","-2.66942"
"24.84300","-1.80543","-2.70753"
"24.89300","-1.82031","-2.71887"
"24.94300","-1.83539","-2.73381"
"24.99300","-1.85060","-2.77405"
"25.04300","-1.86539","-2.77619"
"25.09300","-1.88055","-2.82795"
"25.14300","-1.89543","-2.83229"
"25.19300","-1.91075","-2.84980"
"25.24300","-1.92541","-2.88601"
"25.29300","-1.94065","-2.89810"
"25.34300","-1.95536","-2.92541"
"25.39300","-1.97050","-2.94130"
"25.44300","-1.98536","-2.95731"
"25.49300","-2.00033","-3.00634"
"25.54300","-2.01549","-3.00899"
"25.59300","-2.03046","-3.02687"
"25.64300","-2.04564","-3.06007"
"25.69300","-2.06037","-3.07636"
"25.74300","-2.07559","-3.11304"
"25.79300","-2.09051","-3.11553"
"25.84300","-2.10566","-3.14927"
"25.89300","-2.12046","-3.16953"
"25.94300","-2.13549","-3.17771"
"25.99300","-2.15041","-3.22067"
"26.04300","-2.16548","-3.22543"
"26.09300","-2.18036","-3.25546"
"26.14300","-2.19530","-3.28707"
"26.19300","-2.21047","-3.28669"
"26.24300","-2.22546","-3.32634"
"26.29300","-2.24053","-3.33803"
"26.34300","-2.25545","-3.36746"
"26.39300","-2.27067","-3.39699"
"26.44300","-2.28544","-3.39351"
"26.49300","-2.30061","-3.42982"
"26.54300","-2.31528","-3.45933"
"26.59300","-2.33061","-3.46024"
"26.64300","-2.34544","-3.49728"
"26.69300","-2.36058","-3.50415"
"26.74300","-2.37537","-3.53346"
"26.79300","-2.39044","-3.56381"
"26.84300","-2.40555","-3.56772"
"26.89300","-2.42057","-3.60764"
"26.94300","-2.43560","-3.61691"
"26.99300","-2.45031","-3.65469"
"27.04300","-2.46557","-3.66479"
"27.09300","-2.48037","-3.67936"
"27.14300","-2.49553","-3.70374"
"27.19300","-2.51022","-3.73728"
"27.24300","-2.52557","-3.74906"
"27.29300","-2.54053","-3.76714"
"27.34300","-2.55552","-3.77816"
"27.39300","-2.57039","-3.83085"
"27.44300","-2.58561","-3.82862"
"27.49300","-2.60058","-3.84917"
"27.54300","-2.61544","-3.88536"
"27.59300","-2.63053","-3.89588"
"27.64300","-2.64531","-3.92174"
"27.69300","-2.66036","-3.93824"
"27.74300","-2.67523","-3.95141"
"27.79300","-2.69058","-3.97836"
"27.84300","-2.70544","-4.01145"
"27.89300","-2.72060","-3.99811"
"27.94300","-2.73549","-4.05364"
"27.99300","-2.75047","-4.05142"
"28.04300","-2.76550","-4.09279"
"28.09300","-2.78061","-4.10213"
"28.14300","-2.79566","-4.11092"
"28.15800","-2.80009","-4.12362"
"28.15900","-2.80038","-4.12543"
"28.16000","-2.80067","-4.12721"
"28.21000","-2.81012","-4.07038"
"28.26000","-2.80206","-4.14595"
"28.31000","-2.78839","-4.10077"
"28.36000","-2.77030","-4.09136"
"28.41000","-2.75452","-4.06944"
"28.46000","-2.73944","-4.04115"
"28.51000","-2.72441","-4.04000"
"28.56000","-2.70941","-3.98069"
"28.61000","-2.69409","-3.99029"
"28.66000","-2.67943","-3.94443"
"28.71000","-2.66421","-3.94134"
"28.76000","-2.64931","-3.92623"
"28.81000","-2.63418","-3.88830"
"28.86000","-2.61940","-3.87296"
"28.91000","-2.60427","-3.86431"
"28.96000","-2.58916","-3.83318"
"29.01000","-2.57418","-3.81243"
"29.06000","-2.55911","-3.78951"
"29.11000","-2.54438","-3.75519"
"29.16000","-2.52917","-3.76342"
"29.21000","-2.51435","-3.71775"
"29.26000","-2.49901","-3.71122"
"29.31000","-2.48449","-3.67665"
"29.36000","-2.46922","-3.66636"
"29.41000","-2.45430","-3.65359"
"29.46000","-2.43919","-3.60537"
"29.51000","-2.42438","-3.60834"
"29.56000","-2.40935","-3.58925"
"29.61000","-2.39413","-3.55831"
"29.66000","-2.37927","-3.53347"
"29.71000","-2.36410","-3.51008"
"29.76000","-2.34942","-3.49236"
"29.81000","-2.33397","-3.48385"
"29.86000","-2.31940","-3.43070"
"29.91000","-2.30416","-3.43488"
"29.96000","-2.28952","-3.40348"
"30.01000","-2.27416","-3.38220"
"30.06000","-2.25928","-3.36112"
"30.11000","-2.24423","-3.33720"
"30.16000","-2.22922","-3.31325"
"30.21000","-2.21414","-3.30587"
"30.26000","-2.19900","-3.26270"
"30.31000","-2.18425","-3.25270"
"30.36000","-2.16930","-3.23188"
"30.41000","-2.15435","-3.21067"
"30.46000","-2.13911","-3.19002"
"30.51000","-2.12432","-3.14911"
"30.56000","-2.10932","-3.14635"
"30.61000","-2.09444","-3.11252"
"30.66000","-2.07915","-3.09587"
"30.71000","-2.06418","-3.07358"
"30.76000","-2.04911","-3.04220"
"30.81000","-2.03432","-3.03905"
"30.86000","-2.01912","-3.00929"
"30.91000","-2.00415","-2.97757"
"30.96000","-1.98930","-2.96036"
"31.01000","-1.97425","-2.94073"
"31.06000","-1.95934","-2.91206"
"31.11000","-1.94420","-2.89979"
"31.16000","-1.92955","-2.85680"
"31.21000","-1.91423","-2.86463"
"31.26000","-1.89927","-2.82447"
"31.31000","-1.88391","-2.80235"
"31.36000","-1.86932","-2.77744"
"31.41000","-1.85416","-2.74859"
"31.46000","-1.83930","-2.75269"
"31.51000","-1.82414","-2.70994"
"31.56000","-1.80916","-2.68194"
"31.61000","-1.79444","-2.67705"
"31.66000","-1.77920","-2.64828"
"31.71000","-1.76441","-2.61928"
"31.76000","-1.74915","-2.60647"
"31.81000","-1.73450","-2.56813"
"31.86000","-1.71910","-2.56976"
"31.91000","-1.70429","-2.51736"
"31.96000","-1.68895","-2.50322"
"32.01000","-1.67433","-2.49413"
"32.06000","-1.65921","-2.46139"
"32.11000","-1.64415","-2.45412"
"32.16000","-1.62922","-2.41370"
"32.21000","-1.61425","-2.39860"
"32.26000","-1.59948","-2.38384"
"32.31000","-1.58407","-2.35235"
"32.36000","-1.56938","-2.32160"
"32.41000","-1.55416","-2.31690"
"32.46000","-1.53940","-2.27753"
"32.51000","-1.52406","-2.27909"
"32.56000","-1.50931","-2.23838"
"32.61000","-1.49420","-2.21600"
"32.66000","-1.47940","-2.20058"
"32.71000","-1.46410","-2.18198"
"32.76000","-1.44907","-2.15793"
"32.81000","-1.43423","-2.12631"
"32.86000","-1.41935","-2.10855"
"32.91000","-1.40430","-2.08543"
"32.96000","-1.38913","-2.06505"
"33.01000","-1.37414","-2.03558"
"33.06000","-1.35919","-2.01737"
"33.11000","-1.34435","-1.99720"
"33.16000","-1.32906","-1.98882"
"33.21000","-1.31445","-1.92722"
"33.26000","-1.29911","-1.93659"
"33.31000","-1.28431","-1.90719"
"33.36000","-1.26917","-1.88196"
"33.41000","-1.25432","-1.86435"
"33.46000","-1.23929","-1.83142"
"33.51000","-1.22426","-1.82378"
"33.56000","-1.20925","-1.81301"
"33.61000","-1.19403","-1.77108"
"33.66000","-1.17935","-1.74295"
"33.71000","-1.16421","-1.74107"
"33.76000","-1.14942","-1.69605"
"33.81000","-1.13403","-1.69201"
"33.86000","-1.11941","-1.65128"
"33.91000","-1.10432","-1.63913"
"33.96000","-1.08942","-1.63390"
"34.01000","-1.07423","-1.58958"
"34.06000","-1.05920","-1.57682"
"34.11000","-1.04435","-1.54685"
