Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.08293"
"0.05000","0.00108","0.09303"
"0.10000","0.00841","0.06368"
"0.15000","0.02312","0.06602"
"0.20000","0.04217","0.02952"
"0.25000","0.05746","0.02005"
"0.30000","0.07260","0.03756"
"0.35000","0.08740","0.00389"
"0.40000","0.10269","0.01226"
"0.45000","0.11751","-0.00791"
"0.50000","0.13268","-0.01345"
"0.55000","0.14740","-0.00576"
"0.60000","0.16279","-0.04450"
"0.65000","0.17772","-0.02974"
"0.70000","0.19272","-0.03036"
"0.75000","0.20752","-0.04931"
"0.80000","0.22257","-0.03590"
"0.85000","0.23779","-0.04718"
"0.90000","0.25247","-0.04588"
"0.95000","0.26762","-0.05383"
"1.00000","0.28233","-0.08098"
"1.05000","0.29780","-0.07920"
"1.10000","0.31254","-0.07061"
"1.15000","0.32772","-0.08204"
"1.20000","0.34257","-0.09873"
"1.25000","0.35788","-0.09967"
"1.30000","0.37274","-0.10750"
"1.35000","0.38758","-0.10291"
"1.40000","0.40264","-0.13551"
"1.45000","0.41758","-0.09670"
"1.50000","0.43276","-0.15354"
"1.55000","0.44739","-0.12967"
"1.60000","0.46260","-0.13369"
"1.65000","0.47745","-0.14400"
"1.70000","0.49283","-0.14049"
"1.75000","0.50758","-0.16091"
"1.80000","0.52265","-0.14419"
"1.85000","0.53765","-0.15789"
"1.90000","0.55277","-0.18129"
"1.95000","0.56760","-0.18139"
"2.00000","0.58250","-0.18789"
"2.05000","0.59749","-0.20325"
"2.10000","0.61256","-0.17659"
"2.15000","0.62771","-0.17594"
"2.20000","0.64252","-0.13353"
"2.25000","0.65763","-0.21768"
"2.30000","0.67274","-0.23122"
"2.35000","0.68785","-0.25014"
"2.40000","0.70249","-0.24762"
"2.45000","0.71771","-0.25438"
"2.50000","0.73253","-0.27135"
"2.55000","0.74781","-0.27369"
"2.60000","0.76254","-0.26902"
"2.65000","0.77747","-0.26954"
"2.70000","0.79259","-0.30837"
"2.75000","0.80758","-0.29148"
"2.80000","0.82263","-0.30476"
"2.85000","0.83742","-0.28617"
"2.90000","0.85287","-0.32419"
"2.95000","0.86758","-0.31578"
"3.00000","0.88275","-0.33197"
"3.05000","0.89733","-0.32768"
"3.10000","0.91281","-0.34149"
"3.15000","0.92758","-0.33905"
"3.20000","0.94262","-0.35633"
"3.25000","0.95746","-0.35122"
"3.30000","0.97253","-0.35714"
"3.35000","0.98779","-0.37246"
"3.40000","1.00251","-0.36506"
"3.45000","1.01761","-0.39508"
"3.50000","1.03232","-0.36264"
"3.55000","1.04796","-0.41727"
"3.60000","1.06258","-0.39293"
"3.65000","1.07776","-0.37852"
"3.70000","1.09245","-0.40770"
"3.75000","1.10778","-0.43273"
"3.80000","1.12259","-0.41652"
"3.85000","1.13752","-0.44833"
"3.90000","1.15256","-0.43189"
"3.95000","1.16758","-0.43807"
"4.00000","1.18280","-0.45328"
"4.05000","1.19757","-0.44544"
"4.10000","1.21269","-0.47507"
"4.15000","1.22763","-0.45088"
"4.20000","1.24276","-0.47442"
"4.25000","1.25745","-0.48523"
"4.30000","1.27261","-0.48929"
"4.35000","1.28754","-0.50440"
"4.40000","1.30266","-0.50590"
"4.45000","1.31750","-0.51262"
"4.50000","1.33251","-0.52157"
"4.55000","1.34762","-0.49579"
"4.60000","1.36275","-0.52793"
"4.65000","1.37768","-0.54103"
"4.70000","1.39254","-0.53823"
"4.75000","1.40770","-0.54653"
"4.80000","1.42259","-0.53969"
"4.85000","1.43781","-0.55605"
"4.90000","1.45235","-0.56596"
"4.95000","1.46750","-0.56878"
"5.00000","1.48240","-0.57161"
"5.05000","1.49789","-0.57075"
"5.10000","1.51255","-0.60022"
"5.15000","1.52768","-0.58517"
"5.20000","1.54271","-0.58789"
"5.25000","1.55779","-0.61054"
"5.30000","1.57264","-0.62258"
"5.35000","1.58745","-0.62809"
"5.40000","1.60281","-0.64555"
"5.45000","1.61747","-0.64773"
"5.50000","1.63262","-0.66170"
"5.55000","1.64723","-0.65200"
"5.60000","1.66273","-0.65934"
"5.65000","1.67757","-0.67028"
"5.70000","1.69274","-0.67572"
"5.75000","1.70754","-0.67695"
"5.80000","1.72279","-0.70502"
"5.85000","1.73780","-0.69382"
"5.90000","1.75263","-0.71073"
"5.95000","1.76767","-0.71630"
"6.00000","1.78247","-0.71216"
"6.05000","1.79777","-0.72936"
"6.10000","1.81242","-0.73076"
"6.15000","1.82760","-0.75450"
"6.20000","1.84236","-0.73976"
"6.25000","1.85778","-0.75190"
"6.30000","1.87272","-0.76923"
"6.35000","1.88770","-0.77113"
"6.40000","1.90256","-0.78114"
"6.45000","1.91768","-0.76048"
