Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.04522"
"0.05000","0.00107","0.11020"
"0.10000","0.00877","0.04423"
"0.15000","0.02309","0.09972"
"0.20000","0.04209","0.17154"
"0.25000","0.05749","0.18205"
"0.30000","0.07260","0.20274"
"0.35000","0.08738","0.27181"
"0.40000","0.10268","0.29283"
"0.45000","0.11747","0.33453"
"0.50000","0.13271","0.37197"
"0.55000","0.14742","0.40914"
"0.60000","0.16280","0.45417"
"0.65000","0.17770","0.48828"
"0.70000","0.19271","0.52704"
"0.75000","0.20751","0.56542"
"0.80000","0.22260","0.58645"
"0.85000","0.23777","0.63939"
"0.90000","0.25247","0.68832"
"0.95000","0.26758","0.70414"
"1.00000","0.28229","0.74597"
"1.05000","0.29780","0.78574"
"1.10000","0.31254","0.84511"
"1.15000","0.32770","0.85868"
"1.20000","0.34241","0.89341"
"1.25000","0.35773","0.93695"
"1.30000","0.37281","0.98067"
"1.35000","0.38776","1.01012"
"1.40000","0.40268","1.03741"
"1.45000","0.41760","1.07674"
"1.50000","0.43276","1.14126"
"1.55000","0.44740","1.15814"
"1.60000","0.46258","1.20202"
"1.65000","0.47740","1.24629"
"1.70000","0.49281","1.27140"
"1.75000","0.50763","1.32261"
"1.80000","0.52268","1.34272"
"1.85000","0.53766","1.37879"
"1.90000","0.55277","1.43809"
"1.95000","0.56758","1.45774"
"2.00000","0.58256","1.50265"
"2.05000","0.59765","1.51562"
"2.10000","0.61265","1.57340"
"2.15000","0.62762","1.62972"
"2.20000","0.64237","1.65697"
"2.25000","0.65760","1.70471"
"2.30000","0.67272","1.73113"
"2.35000","0.68783","1.76619"
"2.40000","0.70240","1.81842"
"2.45000","0.71764","1.83905"
"2.50000","0.73258","1.88849"
"2.55000","0.74786","1.93096"
"2.60000","0.76246","1.95581"
"2.65000","0.77729","1.99206"
"2.70000","0.79249","2.02948"
"2.75000","0.80771","2.08603"
"2.80000","0.82276","2.10915"
"2.85000","0.83746","2.14221"
"2.90000","0.85285","2.18373"
"2.95000","0.86756","2.24224"
"3.00000","0.88278","2.25907"
"3.05000","0.89731","2.30020"
"3.10000","0.91277","2.31493"
"3.15000","0.92757","2.39292"
"3.20000","0.94265","2.40954"
"3.25000","0.95749","2.42517"
"3.30000","0.97253","2.47847"
"3.35000","0.98777","2.52636"
"3.40000","1.00254","2.56474"
"3.45000","1.01768","2.59186"
"3.50000","1.03248","2.61625"
"3.55000","1.04796","2.68243"
"3.60000","1.06252","2.70419"
"3.65000","1.07770","2.72745"
"3.70000","1.09241","2.78457"
"3.75000","1.10777","2.81307"
"3.80000","1.12255","2.86453"
"3.85000","1.13750","2.87590"
"3.90000","1.15248","2.92232"
"3.95000","1.16758","2.97509"
"4.00000","1.18282","2.99730"
"4.05000","1.19747","3.02991"
"4.10000","1.21255","3.06707"
"4.15000","1.22749","3.11423"
"4.20000","1.24282","3.16878"
"4.25000","1.25758","3.17645"
"4.30000","1.27264","3.22818"
"4.35000","1.28756","3.26129"
"4.40000","1.30268","3.29907"
"4.45000","1.31754","3.33230"
"4.50000","1.33251","3.36359"
"4.55000","1.34761","3.40959"
"4.60000","1.36285","3.46259"
"4.65000","1.37769","3.47856"
"4.70000","1.39252","3.52781"
"4.75000","1.40766","3.56285"
"4.80000","1.42255","3.60596"
"4.85000","1.43783","3.64466"
"4.90000","1.45240","3.66543"
"4.95000","1.46759","3.71007"
"5.00000","1.48243","3.75727"
"5.05000","1.49782","3.78350"
"5.10000","1.51250","3.83250"
"5.15000","1.52771","3.86001"
"5.20000","1.54267","3.91477"
"5.25000","1.55779","3.94992"
"5.30000","1.57261","3.97073"
"5.35000","1.58744","4.03056"
"5.40000","1.60277","4.04156"
"5.45000","1.61747","4.11598"
"5.50000","1.63260","4.12460"
"5.55000","1.64715","4.16220"
"5.60000","1.66261","4.22132"
"5.65000","1.67765","4.25225"
"5.70000","1.69289","4.28112"
"5.75000","1.70758","4.31951"
"5.80000","1.72278","4.35432"
"5.85000","1.73775","4.40645"
"5.90000","1.75265","4.42887"
"5.95000","1.76764","4.45554"
"6.00000","1.78245","4.51350"
"6.05000","1.79779","4.55523"
"6.10000","1.81244","4.58623"
"6.15000","1.82761","4.61047"
"6.20000","1.84236","4.65470"
"6.25000","1.85771","4.70173"
"6.30000","1.87271","4.72993"
"6.35000","1.88775","4.76397"
"6.40000","1.90260","4.80045"
"6.45000","1.91773","4.84575"
"6.50000","1.93266","4.88790"
"6.55000","1.94761","4.90151"
"6.60000","1.96261","4.94964"
"6.65000","1.97758","5.00636"
"6.70000","1.99265","5.02213"
"6.75000","2.00747","5.07188"
"6.80000","2.02252","5.10279"
"6.85000","2.03763","5.13894"
"6.90000","2.05285","5.19714"
"6.95000","2.06757","5.21962"
"7.00000","2.08262","5.25181"
"7.05000","2.09741","5.29897"
"7.10000","2.11281","5.33885"
"7.15000","2.12774","5.36388"
"7.20000","2.14246","5.39592"
"7.25000","2.15756","5.45539"
"7.30000","2.17256","5.49856"
"7.35000","2.18773","5.51326"
"7.40000","2.20243","5.56156"
"7.45000","2.21778","5.58584"
"7.50000","2.23255","5.65994"
"7.55000","2.24789","5.66267"
"7.60000","2.26240","5.69710"
"7.65000","2.27769","5.75997"
"7.70000","2.29257","5.78973"
"7.75000","2.30769","5.81660"
"7.80000","2.32258","5.86006"
"7.85000","2.33740","5.90167"
"7.90000","2.35273","5.94162"
"7.95000","2.36755","5.98350"
"8.00000","2.38282","5.99719"
"8.05000","2.39735","6.06007"
"8.10000","2.41291","6.07678"
"8.15000","2.42745","6.13521"
"8.20000","2.44269","6.13368"
"8.25000","2.45731","6.20407"
"8.30000","2.47267","6.25508"
"8.35000","2.48773","6.28695"
"8.40000","2.50263","6.31760"
"8.45000","2.51755","6.35855"
"8.50000","2.53241","6.38421"
"8.55000","2.54786","6.43970"
"8.60000","2.56279","6.45743"
"8.65000","2.57775","6.50016"
"8.70000","2.59249","6.55149"
"8.75000","2.60773","6.58378"
"8.80000","2.62253","6.61766"
"8.85000","2.63766","6.64632"
"8.90000","2.65237","6.69854"
"8.95000","2.66767","6.73402"
"9.00000","2.68264","6.76023"
"9.05000","2.69758","6.79652"
"9.10000","2.71250","6.83417"
"9.15000","2.72778","6.88727"
"9.20000","2.74270","6.92924"
"9.25000","2.75756","6.93966"
"9.30000","2.77260","6.99212"
"9.35000","2.78751","7.05424"
"9.39100","2.80015","7.04553"
"9.39200","2.80045","7.04630"
"9.39300","2.80075","7.04712"
"9.44300","2.81024","7.03279"
"9.49300","2.80170","7.06594"
"9.54300","2.78791","7.02719"
"9.59300","2.77022","7.00226"
"9.64300","2.75493","6.95147"
"9.69300","2.73961","6.91937"
"9.74300","2.72453","6.89168"
"9.79300","2.70935","6.83938"
"9.84300","2.69449","6.79476"
"9.89300","2.67949","6.76204"
"9.94300","2.66436","6.74138"
"9.99300","2.64937","6.68307"
"10.04300","2.63444","6.63820"
"10.09300","2.61964","6.61049"
"10.14300","2.60445","6.57293"
"10.19300","2.58952","6.55112"
"10.24300","2.57442","6.48185"
"10.29300","2.55961","6.46350"
"10.34300","2.54428","6.44591"
"10.39300","2.52930","6.37858"
"10.44300","2.51417","6.34864"
"10.49300","2.49955","6.30011"
"10.54300","2.48438","6.27372"
"10.59300","2.46951","6.25066"
"10.64300","2.45436","6.18247"
"10.69300","2.43959","6.14129"
"10.74300","2.42454","6.11590"
"10.79300","2.40934","6.08499"
"10.84300","2.39449","6.02506"
"10.89300","2.37940","5.99660"
"10.94300","2.36455","5.96142"
"10.99300","2.34913","5.93347"
"11.04300","2.33450","5.87626"
"11.09300","2.31933","5.84374"
"11.14300","2.30465","5.81605"
"11.19300","2.28932","5.77373"
"11.24300","2.27450","5.73991"
"11.29300","2.25947","5.66804"
"11.34300","2.24444","5.67526"
"11.39300","2.22945","5.61724"
"11.44300","2.21432","5.57440"
"11.49300","2.19943","5.53815"
"11.54300","2.18437","5.49652"
"11.59300","2.16957","5.47120"
"11.64300","2.15424","5.44079"
"11.69300","2.13959","5.36425"
"11.74300","2.12446","5.35986"
"11.79300","2.10968","5.31895"
"11.84300","2.09436","5.27774"
"11.89300","2.07941","5.23050"
"11.94300","2.06448","5.20436"
"11.99300","2.04939","5.17770"
"12.04300","2.03440","5.11445"
"12.09300","2.01927","5.08763"
"12.14300","2.00453","5.03725"
"12.19300","1.98941","5.00383"
"12.24300","1.97443","4.98320"
"12.29300","1.95931","4.92369"
"12.34300","1.94460","4.87993"
"12.39300","1.92954","4.87488"
"12.44300","1.91450","4.81790"
"12.49300","1.89933","4.79020"
"12.54300","1.88450","4.74666"
"12.59300","1.86949","4.70871"
"12.64300","1.85431","4.68662"
"12.69300","1.83925","4.62345"
"12.74300","1.82435","4.58927"
"12.79300","1.80960","4.56334"
"12.84300","1.79446","4.53132"
"12.89300","1.77960","4.48905"
"12.94300","1.76438","4.44222"
"12.99300","1.74974","4.41445"
"13.04300","1.73432","4.38149"
"13.09300","1.71934","4.33209"
"13.14300","1.70422","4.30609"
"13.19300","1.68949","4.25483"
"13.24300","1.67435","4.22896"
"13.29300","1.65925","4.20355"
"13.34300","1.64439","4.12619"
"13.39300","1.62949","4.12328"
"13.44300","1.61463","4.06979"
"13.49300","1.59934","4.03982"
"13.54300","1.58461","3.99813"
"13.59300","1.56935","3.95921"
"13.64300","1.55456","3.93100"
"13.69300","1.53926","3.89424"
"13.74300","1.52440","3.82683"
"13.79300","1.50925","3.81371"
"13.84300","1.49450","3.76438"
"13.89300","1.47933","3.73927"
"13.94300","1.46431","3.68801"
"13.99300","1.44952","3.64114"
"14.04300","1.43463","3.62839"
"14.09300","1.41969","3.58066"
"14.14300","1.40427","3.52831"
"14.19300","1.38951","3.50004"
"14.24300","1.37438","3.47148"
"14.29300","1.35946","3.42975"
"14.34300","1.34422","3.39476"
"14.39300","1.32932","3.33446"
