Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.11726"
"0.05000","0.00101","0.19336"
"0.10000","0.00848","0.12793"
"0.15000","0.02291","0.09522"
"0.20000","0.04200","0.06950"
"0.25000","0.05728","0.01616"
"0.30000","0.07243","-0.00864"
"0.35000","0.08721","-0.02089"
"0.40000","0.10249","-0.06328"
"0.45000","0.11733","-0.09072"
"0.50000","0.13253","-0.11260"
"0.55000","0.14725","-0.14679"
"0.60000","0.16260","-0.16731"
"0.65000","0.17755","-0.21526"
"0.70000","0.19252","-0.22125"
"0.75000","0.20736","-0.26267"
"0.80000","0.22240","-0.30073"
"0.85000","0.23762","-0.32145"
"0.90000","0.25228","-0.34412"
"0.95000","0.26743","-0.36733"
"1.00000","0.28215","-0.37763"
"1.05000","0.29750","-0.43408"
"1.10000","0.31233","-0.43307"
"1.15000","0.32760","-0.49436"
"1.20000","0.34249","-0.52583"
"1.25000","0.35771","-0.54975"
"1.30000","0.37257","-0.56281"
"1.35000","0.38742","-0.59653"
"1.40000","0.40247","-0.63811"
"1.45000","0.41738","-0.64612"
"1.50000","0.43264","-0.67500"
"1.55000","0.44723","-0.69330"
"1.60000","0.46241","-0.74124"
"1.65000","0.47730","-0.75405"
"1.70000","0.49264","-0.79865"
"1.75000","0.50741","-0.79134"
"1.80000","0.52246","-0.86660"
"1.85000","0.53748","-0.86834"
"1.90000","0.55261","-0.91272"
"1.95000","0.56744","-0.93636"
"2.00000","0.58236","-0.96314"
"2.05000","0.59745","-0.99786"
"2.10000","0.61246","-1.02125"
"2.15000","0.62746","-0.98554"
"2.20000","0.64220","-0.97801"
"2.25000","0.65740","-1.07885"
"2.30000","0.67255","-1.17910"
"2.35000","0.68763","-1.21354"
"2.40000","0.70232","-1.20948"
"2.45000","0.71743","-1.27715"
"2.50000","0.73220","-1.27209"
"2.55000","0.74760","-1.27649"
"2.60000","0.76248","-1.32178"
"2.65000","0.77743","-1.36181"
"2.70000","0.79247","-1.39254"
"2.75000","0.80743","-1.41674"
"2.80000","0.82248","-1.43903"
"2.85000","0.83723","-1.48081"
"2.90000","0.85270","-1.50590"
"2.95000","0.86738","-1.52805"
"3.00000","0.88258","-1.56128"
"3.05000","0.89719","-1.57922"
"3.10000","0.91265","-1.63949"
"3.15000","0.92743","-1.64382"
"3.20000","0.94245","-1.67258"
"3.25000","0.95731","-1.72489"
"3.30000","0.97229","-1.73986"
"3.35000","0.98760","-1.76751"
"3.40000","1.00232","-1.78912"
"3.45000","1.01753","-1.80838"
"3.50000","1.03226","-1.84020"
"3.55000","1.04778","-1.87110"
"3.60000","1.06233","-1.89494"
"3.65000","1.07752","-1.92192"
"3.70000","1.09226","-1.96193"
"3.75000","1.10761","-2.00745"
"3.80000","1.12243","-2.02593"
"3.85000","1.13732","-2.05495"
"3.90000","1.15224","-2.08522"
"3.95000","1.16726","-2.09809"
"4.00000","1.18266","-2.15348"
"4.05000","1.19756","-2.15425"
"4.10000","1.21261","-2.19735"
"4.15000","1.22746","-2.22133"
"4.20000","1.24258","-2.24049"
"4.25000","1.25727","-2.28622"
"4.30000","1.27243","-2.30684"
"4.35000","1.28737","-2.33540"
"4.40000","1.30247","-2.37098"
"4.45000","1.31736","-2.38360"
"4.50000","1.33233","-2.42086"
"4.55000","1.34745","-2.44924"
"4.60000","1.36259","-2.48181"
"4.65000","1.37752","-2.52941"
"4.70000","1.39235","-2.52655"
"4.75000","1.40749","-2.55902"
"4.80000","1.42238","-2.58626"
"4.85000","1.43764","-2.60853"
"4.90000","1.45225","-2.63575"
"4.95000","1.46742","-2.66590"
"5.00000","1.48225","-2.69828"
"5.05000","1.49761","-2.74781"
"5.10000","1.51234","-2.76430"
"5.15000","1.52748","-2.78317"
"5.20000","1.54256","-2.80094"
