Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.02958"
"0.05000","0.00107","0.03418"
"0.10000","0.00872","0.07577"
"0.15000","0.02314","0.05312"
"0.20000","0.04208","0.04045"
"0.25000","0.05739","0.08614"
"0.30000","0.07258","0.09998"
"0.35000","0.08735","0.08989"
"0.40000","0.10267","0.13391"
"0.45000","0.11748","0.13188"
"0.50000","0.13272","0.14812"
"0.55000","0.14741","0.15854"
"0.60000","0.16279","0.18350"
"0.65000","0.17768","0.20030"
"0.70000","0.19269","0.19947"
"0.75000","0.20747","0.23336"
"0.80000","0.22254","0.23473"
"0.85000","0.23778","0.25841"
"0.90000","0.25244","0.28162"
"0.95000","0.26756","0.28254"
"1.00000","0.28228","0.30929"
"1.05000","0.29779","0.31422"
"1.10000","0.31252","0.32921"
"1.15000","0.32767","0.35917"
"1.20000","0.34255","0.35015"
"1.25000","0.35784","0.37204"
"1.30000","0.37272","0.39971"
"1.35000","0.38753","0.40603"
"1.40000","0.40266","0.42474"
"1.45000","0.41755","0.44888"
"1.50000","0.43278","0.44450"
"1.55000","0.44735","0.48434"
"1.60000","0.46255","0.47951"
"1.65000","0.47732","0.50676"
"1.70000","0.49270","0.52277"
"1.75000","0.50761","0.53171"
"1.80000","0.52270","0.56356"
"1.85000","0.53765","0.55152"
"1.90000","0.55277","0.58623"
"1.95000","0.56761","0.60133"
"2.00000","0.58253","0.61182"
"2.05000","0.59764","0.63139"
"2.10000","0.61263","0.64861"
"2.15000","0.62761","0.68390"
"2.20000","0.64233","0.69317"
"2.25000","0.65758","0.67356"
"2.30000","0.67268","0.70223"
"2.35000","0.68778","0.72227"
"2.40000","0.70245","0.73306"
"2.45000","0.71769","0.75413"
"2.50000","0.73254","0.76548"
"2.55000","0.74780","0.78143"
"2.60000","0.76250","0.79229"
"2.65000","0.77741","0.80393"
"2.70000","0.79257","0.82280"
"2.75000","0.80756","0.83735"
"2.80000","0.82259","0.86151"
"2.85000","0.83738","0.87595"
"2.90000","0.85282","0.87448"
"2.95000","0.86754","0.92146"
"3.00000","0.88272","0.91248"
"3.05000","0.89726","0.92928"
"3.10000","0.91262","0.93608"
"3.15000","0.92757","0.95958"
"3.20000","0.94273","0.97604"
"3.25000","0.95751","1.00243"
"3.30000","0.97252","0.98662"
"3.35000","0.98776","1.02059"
"3.40000","1.00253","1.03417"
"3.45000","1.01765","1.04654"
"3.50000","1.03244","1.06280"
"3.55000","1.04795","1.06785"
"3.60000","1.06249","1.11193"
"3.65000","1.07767","1.10411"
"3.70000","1.09241","1.11842"
"3.75000","1.10776","1.14456"
"3.80000","1.12253","1.16163"
"3.85000","1.13747","1.17410"
"3.90000","1.15249","1.18040"
"3.95000","1.16754","1.20542"
"4.00000","1.18279","1.23223"
"4.05000","1.19754","1.22466"
"4.10000","1.21270","1.26993"
"4.15000","1.22759","1.27864"
"4.20000","1.24271","1.28395"
"4.25000","1.25741","1.31481"
"4.30000","1.27257","1.31701"
"4.35000","1.28750","1.34014"
"4.40000","1.30266","1.35105"
"4.45000","1.31749","1.36952"
"4.50000","1.33240","1.38830"
"4.55000","1.34751","1.40033"
"4.60000","1.36279","1.40972"
"4.65000","1.37778","1.44105"
"4.70000","1.39252","1.43714"
"4.75000","1.40769","1.46529"
"4.80000","1.42256","1.47769"
"4.85000","1.43779","1.49825"
"4.90000","1.45236","1.51080"
"4.95000","1.46751","1.51604"
"5.00000","1.48235","1.54002"
"5.05000","1.49782","1.55557"
"5.10000","1.51254","1.56117"
"5.15000","1.52769","1.59091"
"5.20000","1.54269","1.59393"
"5.25000","1.55776","1.62122"
"5.30000","1.57258","1.63253"
"5.35000","1.58742","1.64074"
"5.40000","1.60276","1.65965"
"5.45000","1.61745","1.66342"
"5.50000","1.63263","1.68984"
"5.55000","1.64723","1.70202"
"5.60000","1.66272","1.71522"
"5.65000","1.67751","1.72906"
"5.70000","1.69271","1.75573"
"5.75000","1.70752","1.76433"
"5.80000","1.72273","1.77703"
"5.85000","1.73779","1.78403"
"5.90000","1.75262","1.81704"
"5.95000","1.76758","1.83113"
"6.00000","1.78231","1.83403"
"6.05000","1.79776","1.86148"
"6.10000","1.81254","1.88838"
"6.15000","1.82760","1.89000"
"6.20000","1.84233","1.90733"
"6.25000","1.85777","1.91137"
"6.30000","1.87268","1.93918"
"6.35000","1.88767","1.96440"
"6.40000","1.90257","1.94292"
"6.45000","1.91764","1.98636"
"6.50000","1.93266","1.99745"
"6.55000","1.94758","2.01782"
"6.60000","1.96258","2.03588"
"6.65000","1.97757","2.03905"
"6.70000","1.99263","2.06939"
"6.75000","2.00747","2.07809"
"6.80000","2.02252","2.09440"
"6.85000","2.03761","2.11149"
"6.90000","2.05283","2.11961"
"6.95000","2.06756","2.14251"
"7.00000","2.08265","2.15744"
"7.05000","2.09749","2.17255"
"7.10000","2.11272","2.18537"
"7.15000","2.12762","2.19085"
"7.20000","2.14240","2.23918"
"7.25000","2.15749","2.22426"
"7.30000","2.17251","2.24172"
"7.35000","2.18775","2.27314"
"7.40000","2.20239","2.28058"
"7.45000","2.21767","2.29049"
"7.50000","2.23250","2.31599"
"7.55000","2.24791","2.31021"
"7.60000","2.26242","2.35607"
"7.65000","2.27771","2.35913"
"7.70000","2.29261","2.36145"
"7.75000","2.30769","2.39395"
"7.80000","2.32257","2.39114"
"7.85000","2.33735","2.43546"
"7.90000","2.35269","2.42532"
"7.95000","2.36748","2.44649"
"8.00000","2.38281","2.47483"
"8.05000","2.39741","2.49093"
"8.10000","2.41292","2.48876"
"8.15000","2.42750","2.50919"
"8.20000","2.44277","2.52237"
"8.25000","2.45742","2.55299"
"8.30000","2.47267","2.56159"
"8.35000","2.48760","2.55945"
"8.40000","2.50254","2.59162"
"8.45000","2.51751","2.58706"
"8.50000","2.53243","2.61124"
"8.55000","2.54782","2.61418"
"8.60000","2.56267","2.62857"
"8.65000","2.57764","2.66100"
"8.70000","2.59233","2.67099"
"8.75000","2.60765","2.67469"
"8.80000","2.62243","2.69508"
"8.85000","2.63771","2.70745"
"8.90000","2.65252","2.72182"
"8.95000","2.66770","2.73192"
"9.00000","2.68263","2.75542"
"9.05000","2.69757","2.77593"
"9.10000","2.71248","2.77509"
"9.15000","2.72771","2.79401"
"9.20000","2.74277","2.81201"
"9.25000","2.75757","2.82720"
"9.30000","2.77258","2.85609"
"9.35000","2.78745","2.84051"
"9.39100","2.80010","2.88369"
"9.39200","2.80041","2.88387"
"9.39300","2.80070","2.88402"
"9.44300","2.81026","2.80945"
"9.49300","2.80193","2.87599"
"9.54300","2.78814","2.85542"
"9.59300","2.77035","2.83876"
"9.64300","2.75510","2.82858"
"9.69300","2.73973","2.81524"
"9.74300","2.72469","2.79510"
"9.79300","2.70949","2.79296"
"9.84300","2.69466","2.75561"
"9.89300","2.67961","2.76174"
"9.94300","2.66446","2.74987"
"9.99300","2.64949","2.70806"
"10.04300","2.63459","2.72817"
"10.09300","2.61974","2.68450"
"10.14300","2.60454","2.68404"
"10.19300","2.58964","2.65811"
"10.24300","2.57454","2.64997"
"10.29300","2.55974","2.63327"
"10.34300","2.54440","2.61896"
"10.39300","2.52948","2.58813"
"10.44300","2.51431","2.60698"
"10.49300","2.49970","2.56258"
"10.54300","2.48454","2.58887"
"10.59300","2.46961","2.55985"
"10.64300","2.45448","2.53167"
"10.69300","2.43973","2.52913"
"10.74300","2.42465","2.50699"
"10.79300","2.40949","2.49468"
"10.84300","2.39461","2.46753"
"10.89300","2.37956","2.46780"
"10.94300","2.36467","2.43746"
"10.99300","2.34926","2.43620"
"11.04300","2.33468","2.39928"
"11.09300","2.31956","2.41426"
"11.14300","2.30487","2.36197"
"11.19300","2.28947","2.37935"
"11.24300","2.27456","2.34382"
"11.29300","2.25956","2.34286"
"11.34300","2.24453","2.32227"
"11.39300","2.22953","2.29526"
"11.44300","2.21444","2.29185"
"11.49300","2.19956","2.26631"
"11.54300","2.18447","2.26208"
"11.59300","2.16972","2.24569"
"11.64300","2.15434","2.23483"
"11.69300","2.13969","2.20020"
"11.74300","2.12461","2.20920"
"11.79300","2.10979","2.16806"
"11.84300","2.09448","2.16903"
"11.89300","2.07957","2.14916"
"11.94300","2.06464","2.14325"
"11.99300","2.04957","2.12521"
