Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.02277"
"0.05000","0.00069","-0.02835"
"0.10000","0.00595","-0.03762"
"0.15000","0.01519","0.03115"
"0.20000","0.03106","-0.06542"
"0.25000","0.04395","-0.03880"
"0.30000","0.05536","-0.01748"
"0.35000","0.06694","-0.02872"
"0.40000","0.07875","-0.05615"
"0.45000","0.09020","-0.03362"
"0.50000","0.10210","-0.01637"
"0.55000","0.11396","-0.03876"
"0.60000","0.12529","-0.03691"
"0.65000","0.13721","-0.03368"
"0.70000","0.14885","-0.02478"
"0.75000","0.16023","-0.02640"
"0.80000","0.17249","-0.04053"
"0.85000","0.18380","-0.01609"
"0.90000","0.19528","-0.02626"
"0.95000","0.20721","-0.03657"
"1.00000","0.21871","-0.02181"
"1.05000","0.23045","-0.02379"
"1.10000","0.24238","-0.02614"
"1.15000","0.25363","-0.02224"
"1.20000","0.26532","0.00119"
"1.25000","0.27709","0.01053"
"1.30000","0.28857","0.01345"
"1.35000","0.30066","-0.01841"
"1.40000","0.31223","-0.04292"
"1.45000","0.32366","-0.04110"
"1.50000","0.33552","-0.03812"
"1.55000","0.34722","-0.03466"
"1.60000","0.35879","-0.03353"
"1.65000","0.37059","-0.04324"
"1.70000","0.38203","-0.02490"
"1.75000","0.39370","-0.02907"
"1.80000","0.40548","-0.04247"
"1.85000","0.41703","-0.03002"
"1.90000","0.42891","-0.02878"
"1.95000","0.44042","-0.03799"
"2.00000","0.45184","-0.03526"
"2.05000","0.46379","-0.03031"
"2.10000","0.47557","-0.02126"
"2.15000","0.48721","-0.02872"
"2.20000","0.49900","-0.01867"
"2.25000","0.51043","-0.03186"
"2.30000","0.52196","-0.00762"
"2.35000","0.53391","-0.02351"
"2.40000","0.54531","-0.02374"
"2.45000","0.55725","-0.02336"
"2.50000","0.56880","-0.01266"
"2.55000","0.58015","-0.01717"
"2.60000","0.59213","-0.02410"
"2.65000","0.60371","-0.01386"
"2.70000","0.61513","-0.00510"
"2.75000","0.62729","-0.02742"
"2.80000","0.63871","-0.01640"
"2.85000","0.65022","-0.01375"
"2.90000","0.66239","-0.02237"
"2.95000","0.67383","-0.00485"
"3.00000","0.68561","-0.01989"
"3.05000","0.69716","-0.01217"
"3.10000","0.70850","-0.03239"
"3.15000","0.72057","-0.00304"
"3.20000","0.73224","-0.01834"
"3.25000","0.74360","-0.02194"
"3.30000","0.75557","-0.00703"
"3.35000","0.76700","-0.01239"
"3.40000","0.77845","-0.00897"
"3.45000","0.79064","-0.01923"
"3.50000","0.80214","0.00025"
"3.55000","0.81361","-0.00562"
"3.60000","0.82552","-0.02592"
"3.65000","0.83699","-0.01030"
"3.70000","0.84875","-0.00541"
"3.75000","0.86079","-0.00529"
"3.80000","0.87196","0.00113"
"3.85000","0.88380","-0.01881"
"3.90000","0.89547","0.00110"
"3.95000","0.90681","-0.00384"
"4.00000","0.91897","-0.00983"
"4.05000","0.93053","-0.00569"
"4.10000","0.94187","-0.01453"
"4.15000","0.95378","-0.00493"
"4.20000","0.96539","-0.01373"
"4.25000","0.97694","-0.00482"
"4.30000","0.98899","-0.01626"
"4.35000","1.00049","0.00115"
"4.40000","1.01210","-0.00104"
"4.45000","1.02384","-0.02126"
"4.50000","1.03542","-0.00194"
"4.55000","1.04729","-0.00233"
"4.60000","1.05867","-0.02045"
"4.65000","1.07010","-0.00129"
"4.70000","1.08212","-0.01633"
"4.75000","1.09379","-0.01508"
"4.80000","1.10537","-0.01922"
"4.85000","1.11716","-0.01147"
"4.90000","1.12870","-0.00752"
"4.95000","1.14023","-0.00835"
"5.00000","1.15213","-0.00704"
"5.05000","1.16377","-0.02618"
"5.10000","1.17563","0.00038"
"5.15000","1.18726","0.00302"
"5.20000","1.19883","-0.01056"
"5.25000","1.21056","-0.02197"
"5.30000","1.22215","-0.00107"
"5.35000","1.23368","-0.00722"
"5.40000","1.24573","-0.01838"
"5.45000","1.25709","-0.02078"
"5.50000","1.26851","0.00555"
"5.55000","1.28048","-0.01419"
"5.60000","1.29200","-0.00671"
"5.65000","1.30377","-0.03457"
"5.70000","1.31553","-0.03375"
"5.75000","1.32689","-0.02478"
"5.80000","1.33894","-0.03725"
"5.85000","1.35061","-0.04220"
"5.90000","1.36193","-0.02621"
"5.95000","1.37409","-0.02275"
"6.00000","1.38536","-0.03064"
"6.05000","1.39680","-0.02498"
"6.10000","1.40905","-0.02329"
"6.15000","1.42042","-0.02882"
"6.20000","1.43196","-0.02777"
"6.25000","1.44381","-0.02321"
"6.30000","1.45522","-0.02228"
"6.35000","1.46702","-0.02067"
"6.40000","1.47895","-0.03441"
"6.45000","1.49033","-0.03511"
"6.50000","1.50228","-0.03200"
"6.55000","1.51384","-0.01624"
"6.60000","1.52512","-0.01462"
"6.65000","1.53745","-0.03446"
"6.70000","1.54891","-0.01884"
"6.75000","1.56031","-0.02080"
"6.80000","1.57223","-0.03177"
"6.85000","1.58367","-0.02335"
"6.90000","1.59522","-0.02440"
"6.95000","1.60732","-0.03018"
"7.00000","1.61868","-0.03484"
"7.05000","1.63032","-0.02574"
"7.10000","1.64216","-0.02799"
"7.15000","1.65364","-0.02121"
"7.20000","1.66561","-0.02101"
"7.25000","1.67726","-0.01809"
"7.30000","1.68875","-0.01620"
"7.35000","1.70055","-0.01727"
"7.40000","1.71218","-0.02704"
"7.45000","1.72370","-0.02047"
"7.50000","1.73558","-0.03213"
"7.55000","1.74701","-0.01652"
"7.60000","1.75849","-0.03089"
"7.65000","1.77036","-0.03297"
"7.70000","1.78198","-0.02096"
"7.75000","1.79376","-0.03218"
"7.80000","1.80533","-0.02418"
"7.85000","1.81700","-0.02009"
"7.90000","1.82889","-0.02546"
"7.95000","1.84056","-0.01692"
"8.00000","1.85228","-0.02801"
"8.05000","1.86410","-0.03437"
"8.10000","1.87551","-0.03147"
"8.15000","1.88699","-0.01935"
"8.20000","1.89891","-0.03531"
"8.25000","1.91032","-0.03627"
"8.30000","1.92225","-0.01495"
"8.35000","1.93390","-0.02981"
"8.40000","1.94527","-0.01642"
"8.45000","1.95698","-0.03129"
"8.50000","1.96863","-0.01998"
"8.55000","1.98020","-0.01889"
"8.60000","1.99238","-0.02687"
"8.65000","2.00384","-0.01981"
"8.70000","2.01526","-0.01500"
"8.75000","2.02737","-0.02401"
"8.80000","2.03878","-0.02165"
"8.85000","2.05044","-0.02846"
"8.90000","2.06227","-0.00734"
"8.95000","2.07360","-0.02741"
"9.00000","2.08542","-0.00956"
"9.05000","2.09723","-0.03391"
"9.10000","2.10862","-0.02404"
"9.15000","2.12058","-0.01804"
"9.20000","2.13210","-0.02543"
"9.25000","2.14337","-0.02378"
"9.30000","2.15557","-0.03741"
"9.35000","2.16717","-0.02437"
"9.40000","2.17862","-0.02798"
"9.45000","2.19069","-0.03541"
"9.50000","2.20212","-0.02840"
"9.55000","2.21361","-0.02628"
"9.60000","2.22569","-0.03792"
"9.65000","2.23692","-0.02193"
"9.70000","2.24884","-0.04615"
"9.75000","2.26068","-0.01103"
"9.80000","2.27186","-0.03035"
"9.85000","2.28391","-0.03153"
"9.90000","2.29553","-0.03396"
"9.95000","2.30691","-0.02752"
"10.00000","2.31881","-0.03958"
"10.05000","2.33037","-0.04026"
"10.10000","2.34178","-0.01992"
"10.15000","2.35405","-0.04117"
"10.20000","2.36556","-0.02252"
"10.25000","2.37717","-0.00265"
"10.30000","2.38881","-0.02950"
"10.35000","2.40029","-0.03695"
"10.40000","2.41219","-0.05782"
"10.45000","2.42383","-0.05213"
"10.50000","2.43537","-0.05648"
"10.55000","2.44717","-0.05036"
"10.60000","2.45865","-0.04901"
"10.65000","2.47023","-0.05059"
"10.70000","2.48226","-0.06115"
"10.75000","2.49381","-0.05070"
"10.80000","2.50535","-0.04821"
"10.85000","2.51708","-0.06402"
"10.90000","2.52872","-0.06771"
"10.95000","2.54062","-0.05021"
"11.00000","2.55221","-0.04013"
"11.05000","2.56375","-0.06448"
"11.10000","2.57548","-0.05001"
"11.15000","2.58703","-0.05563"
"11.20000","2.59858","-0.04251"
"11.25000","2.61073","-0.07033"
"11.30000","2.62212","-0.04064"
"11.35000","2.63353","-0.03229"
"11.40000","2.64545","-0.05988"
"11.45000","2.65692","-0.05912"
"11.50000","2.66866","-0.03205"
"11.55000","2.68051","-0.04104"
"11.60000","2.69197","-0.03371"
"11.65000","2.70390","-0.05640"
"11.70000","2.71561","-0.03751"
"11.75000","2.72699","-0.05605"
"11.80000","2.73914","-0.04178"
"11.85000","2.75048","-0.05943"
"11.90000","2.76179","-0.03860"
"11.95000","2.77395","-0.04609"
"12.00000","2.78544","-0.05262"
"12.05000","2.79698","-0.04985"
"12.06300","2.80012","-0.04829"
"12.06400","2.80037","-0.04847"
"12.06500","2.80061","-0.04858"
"12.11500","2.80835","-0.07958"
"12.16500","2.80266","-0.05347"
"12.21500","2.79296","-0.07667"
"12.26500","2.77842","-0.03494"
"12.31500","2.76643","-0.05213"
"12.36500","2.75433","-0.03734"
"12.41500","2.74285","-0.05051"
"12.46500","2.73107","-0.04225"
"12.51500","2.71899","-0.05560"
"12.56500","2.70766","-0.04589"
"12.61500","2.69596","-0.04720"
"12.66500","2.68421","-0.03159"
"12.71500","2.67275","-0.05261"
"12.76500","2.66077","-0.05028"
"12.81500","2.64906","-0.03558"
"12.86500","2.63785","-0.03931"
"12.91500","2.62592","-0.05886"
"12.96500","2.61440","-0.04717"
"13.01500","2.60272","-0.04741"
"13.06500","2.59066","-0.04758"
"13.11500","2.57925","-0.06822"
"13.16500","2.56779","-0.04452"
"13.21500","2.55580","-0.04079"
"13.26500","2.54416","-0.05221"
"13.31500","2.53256","-0.05446"
"13.36500","2.52072","-0.05719"
"13.41500","2.50932","-0.04179"
"13.46500","2.49761","-0.05017"
"13.51500","2.48578","-0.05108"
"13.56500","2.47424","-0.04288"
"13.61500","2.46240","-0.04928"
"13.66500","2.45091","-0.04857"
"13.71500","2.43951","-0.05711"
"13.76500","2.42750","-0.04459"
"13.81500","2.41589","-0.04197"
"13.86500","2.40439","-0.04643"
"13.91500","2.39249","-0.00880"
"13.96500","2.38105","-0.00407"
"14.01500","2.36925","-0.01086"
"14.06500","2.35739","-0.02405"
"14.11500","2.34590","-0.03261"
"14.16500","2.33396","-0.02786"
"14.21500","2.32258","-0.02551"
"14.26500","2.31110","-0.03070"
"14.31500","2.29913","-0.03253"
"14.36500","2.28765","-0.03023"
"14.41500","2.27603","-0.02215"
"14.46500","2.26405","-0.03073"
"14.51500","2.25278","-0.02879"
"14.56500","2.24102","-0.02838"
"14.61500","2.22909","-0.01766"
"14.66500","2.21768","-0.02678"
"14.71500","2.20576","-0.03012"
"14.76500","2.19426","-0.02187"
"14.81500","2.18269","-0.02929"
"14.86500","2.17066","-0.02495"
"14.91500","2.15911","-0.03211"
"14.96500","2.14769","-0.02848"
"15.01500","2.13568","-0.00649"
"15.06500","2.12446","-0.02604"
"15.11500","2.11277","-0.03014"
"15.16500","2.10074","-0.01390"
"15.21500","2.08934","-0.02135"
"15.26500","2.07763","-0.01489"
"15.31500","2.06585","-0.02004"
"15.36500","2.05438","-0.01535"
"15.41500","2.04246","-0.02611"
"15.46500","2.03080","-0.01111"
"15.51500","2.01933","-0.02171"
"15.56500","2.00740","-0.01193"
"15.61500","1.99599","-0.00380"
"15.66500","1.98440","-0.01439"
"15.71500","1.97228","-0.01685"
"15.76500","1.96093","-0.00716"
"15.81500","1.94942","-0.02809"
"15.86500","1.93762","0.00599"
"15.91500","1.92611","-0.02678"
"15.96500","1.91427","-0.02388"
"16.01500","1.90240","-0.01690"
"16.06500","1.89102","-0.01604"
"16.11500","1.87923","-0.02231"
"16.16500","1.86756","-0.01578"
"16.21500","1.85596","-0.01273"
"16.26500","1.84403","-0.01717"
"16.31500","1.83249","-0.02441"
"16.36500","1.82101","-0.01493"
"16.41500","1.80913","-0.01475"
"16.46500","1.79749","-0.01387"
"16.51500","1.78599","-0.02180"
"16.56500","1.77410","-0.02908"
"16.61500","1.76270","-0.01148"
"16.66500","1.75111","-0.03326"
"16.71500","1.73924","-0.00033"
"16.76500","1.72766","-0.02808"
"16.81500","1.71585","0.00081"
"16.86500","1.70432","-0.02378"
"16.91500","1.69276","-0.01533"
"16.96500","1.68074","-0.02023"
"17.01500","1.66912","-0.01311"
