Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.20988"
"0.05000","0.00070","-0.17171"
"0.10000","0.00581","-0.20563"
"0.15000","0.01536","-0.19916"
"0.20000","0.03114","-0.27513"
"0.25000","0.04398","-0.28961"
"0.30000","0.05538","-0.30657"
"0.35000","0.06701","-0.32446"
"0.40000","0.07880","-0.36881"
"0.45000","0.09024","-0.37203"
"0.50000","0.10214","-0.40782"
"0.55000","0.11398","-0.42537"
"0.60000","0.12534","-0.45526"
"0.65000","0.13727","-0.47665"
"0.70000","0.14888","-0.50575"
"0.75000","0.16016","-0.50811"
"0.80000","0.17256","-0.56276"
"0.85000","0.18389","-0.56416"
"0.90000","0.19527","-0.58145"
"0.95000","0.20733","-0.62916"
"1.00000","0.21885","-0.65126"
"1.05000","0.23043","-0.64599"
"1.10000","0.24235","-0.69549"
"1.15000","0.25368","-0.69988"
"1.20000","0.26539","-0.70078"
"1.25000","0.27713","-0.68326"
"1.30000","0.28859","-0.66898"
"1.35000","0.30071","-0.74356"
"1.40000","0.31227","-0.79866"
"1.45000","0.32368","-0.86968"
"1.50000","0.33557","-0.88340"
"1.55000","0.34726","-0.94784"
"1.60000","0.35882","-0.94109"
"1.65000","0.37064","-0.98089"
"1.70000","0.38207","-0.98313"
"1.75000","0.39372","-1.02820"
"1.80000","0.40551","-1.06050"
"1.85000","0.41707","-1.07644"
"1.90000","0.42894","-1.09873"
"1.95000","0.44047","-1.13509"
"2.00000","0.45184","-1.15691"
"2.05000","0.46382","-1.18552"
"2.10000","0.47559","-1.18169"
"2.15000","0.48724","-1.22852"
"2.20000","0.49903","-1.25513"
"2.25000","0.51044","-1.28010"
"2.30000","0.52200","-1.29786"
"2.35000","0.53395","-1.31743"
"2.40000","0.54535","-1.35959"
"2.45000","0.55732","-1.37580"
"2.50000","0.56886","-1.40196"
"2.55000","0.58019","-1.43367"
"2.60000","0.59209","-1.45409"
"2.65000","0.60372","-1.47250"
"2.70000","0.61523","-1.47992"
"2.75000","0.62732","-1.51883"
"2.80000","0.63875","-1.54656"
"2.85000","0.65034","-1.56965"
"2.90000","0.66251","-1.61030"
"2.95000","0.67386","-1.62023"
