Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.05652"
"0.05000","0.00070","-0.06274"
"0.10000","0.00618","-0.07650"
"0.15000","0.01524","-0.03013"
"0.20000","0.03105","-0.11177"
"0.25000","0.04397","-0.13401"
"0.30000","0.05538","-0.11572"
"0.35000","0.06698","-0.11525"
"0.40000","0.07876","-0.15835"
"0.45000","0.09020","-0.17255"
"0.50000","0.10214","-0.15523"
"0.55000","0.11398","-0.17825"
"0.60000","0.12531","-0.18690"
"0.65000","0.13725","-0.20860"
"0.70000","0.14887","-0.19377"
"0.75000","0.16024","-0.21030"
"0.80000","0.17256","-0.24727"
"0.85000","0.18387","-0.23446"
"0.90000","0.19528","-0.24927"
"0.95000","0.20725","-0.27881"
"1.00000","0.21877","-0.29228"
"1.05000","0.23041","-0.29443"
"1.10000","0.24234","-0.30760"
"1.15000","0.25365","-0.31753"
"1.20000","0.26536","-0.32690"
"1.25000","0.27712","-0.30733"
"1.30000","0.28857","-0.29374"
"1.35000","0.30065","-0.29212"
"1.40000","0.31224","-0.36991"
"1.45000","0.32369","-0.40678"
"1.50000","0.33555","-0.42110"
"1.55000","0.34724","-0.43229"
"1.60000","0.35877","-0.44375"
"1.65000","0.37059","-0.45452"
"1.70000","0.38207","-0.46440"
"1.75000","0.39371","-0.46930"
"1.80000","0.40552","-0.48891"
"1.85000","0.41705","-0.49222"
"1.90000","0.42896","-0.51303"
"1.95000","0.44046","-0.50169"
"2.00000","0.45183","-0.53526"
"2.05000","0.46380","-0.54569"
"2.10000","0.47559","-0.54922"
"2.15000","0.48722","-0.56440"
"2.20000","0.49902","-0.58837"
"2.25000","0.51045","-0.58638"
"2.30000","0.52198","-0.59309"
"2.35000","0.53393","-0.60931"
"2.40000","0.54533","-0.63074"
"2.45000","0.55727","-0.63836"
"2.50000","0.56884","-0.64641"
"2.55000","0.58018","-0.64708"
"2.60000","0.59211","-0.68742"
"2.65000","0.60372","-0.68376"
"2.70000","0.61524","-0.69670"
"2.75000","0.62730","-0.72416"
"2.80000","0.63868","-0.71681"
"2.85000","0.65025","-0.73818"
"2.90000","0.66247","-0.75028"
"2.95000","0.67384","-0.76105"
"3.00000","0.68556","-0.76995"
"3.05000","0.69718","-0.79574"
"3.10000","0.70851","-0.79847"
"3.15000","0.72054","-0.80389"
"3.20000","0.73225","-0.80812"
"3.25000","0.74361","-0.84534"
"3.30000","0.75557","-0.84380"
"3.35000","0.76704","-0.85720"
"3.40000","0.77845","-0.86396"
"3.45000","0.79068","-0.89718"
"3.50000","0.80217","-0.89239"
"3.55000","0.81366","-0.89258"
"3.60000","0.82554","-0.91916"
"3.65000","0.83701","-0.93950"
"3.70000","0.84879","-0.93259"
"3.75000","0.86077","-0.95133"
"3.80000","0.87199","-0.95928"
"3.85000","0.88383","-0.97991"
"3.90000","0.89547","-0.98690"
"3.95000","0.90682","-0.99607"
"4.00000","0.91899","-1.01708"
"4.05000","0.93057","-1.01865"
"4.10000","0.94187","-1.02144"
"4.15000","0.95381","-1.04911"
"4.20000","0.96539","-1.06706"
"4.25000","0.97693","-1.07889"
"4.30000","0.98905","-1.09763"
"4.35000","1.00051","-1.08594"
"4.40000","1.01212","-1.09485"
"4.45000","1.02381","-1.12106"
"4.50000","1.03541","-1.12598"
"4.55000","1.04730","-1.14411"
"4.60000","1.05873","-1.14912"
"4.65000","1.07018","-1.15591"
"4.70000","1.08209","-1.17509"
"4.75000","1.09378","-1.16537"
"4.80000","1.10538","-1.19323"
"4.85000","1.11719","-1.21319"
"4.90000","1.12871","-1.22104"
"4.95000","1.14021","-1.22485"
"5.00000","1.15216","-1.25178"
"5.05000","1.16388","-1.26015"
"5.10000","1.17573","-1.26317"
"5.15000","1.18729","-1.27547"
"5.20000","1.19869","-1.29563"
"5.25000","1.21053","-1.30969"
